Price_Clean,RAM_GB,Storage_GB,Battery_mAh,Main_Camera_MP,Brand_Encoded
190.0,5.0,16,2050.0,13.0,12
270.0,2.0,16,2700.0,3.0,12
250.0,4.0,32,3000.0,16.0,12
190.0,2.0,16,3000.0,13.0,12
190.0,1.0,16,3000.0,13.0,12
100.0,1.0,8,1940.0,5.0,12
110.0,1.0,8,2125.0,5.0,12
170.0,1.0,16,2300.0,13.0,12
170.0,5.0,16,3000.0,13.0,12
120.0,5.0,8,2125.0,8.0,12
130.0,2.0,16,2300.0,13.0,12
210.0,2.0,16,2520.0,13.0,12
300.0,4.0,32,2800.0,16.0,12
350.0,3.0,32,2800.0,16.0,12
100.0,1.0,8,1940.0,5.0,12
120.0,1.0,8,1900.0,5.0,12
150.0,2.0,16,3000.0,13.0,12
180.0,2.0,16,2900.0,13.0,12
160.0,2.0,16,2700.0,13.0,12
90.0,5.0,16,2800.0,8.0,12
170.0,2.0,16,3200.0,13.0,12
170.0,2.0,32,3080.0,13.0,12
180.0,5.0,16,4500.0,13.0,12
240.0,4.0,32,3300.0,13.0,12
200.0,2.0,32,4100.0,16.0,12
300.0,2.0,32,3000.0,5.0,12
110.0,2.0,16,3000.0,13.0,12
200.0,4.0,32,3000.0,16.0,12
500.0,4.0,64,3300.0,16.0,12
200.0,2.0,32,3000.0,13.0,12
70.0,2.0,16,2410.0,13.0,12
150.0,2.0,16,3000.0,13.0,12
160.0,2.0,32,2880.0,13.0,12
180.0,2.0,16,4500.0,13.0,12
100.0,2.0,16,2500.0,8.0,12
300.0,6.0,128,3300.0,16.0,12
370.0,4.0,64,3000.0,16.0,12
150.0,3.0,32,3000.0,13.0,12
350.0,6.0,64,3300.0,16.0,12
300.0,3.0,32,3300.0,13.0,12
250.0,2.0,32,3300.0,13.0,12
140.0,2.0,16,3000.0,13.0,12
300.0,4.0,64,3300.0,16.0,12
350.0,4.0,32,3000.0,16.0,12
200.0,4.0,32,3000.0,16.0,12
80.0,2.0,16,2500.0,8.0,12
70.0,2.0,16,2500.0,8.0,12
330.0,6.0,64,3300.0,12.0,12
560.0,6.0,128,4000.0,12.0,12
1100.0,8.0,256,4000.0,12.0,12
340.0,4.0,32,8200.0,8.0,12
220.0,3.0,32,4000.0,13.0,12
200.0,3.0,64,4000.0,32.0,12
300.0,4.0,64,4000.0,48.0,12
130.0,3.0,32,3450.0,8.0,12
240.0,3.0,32,4000.0,13.0,12
700.0,8.0,128,5000.0,64.0,12
870.0,8.0,128,5000.0,64.0,12
150.0,1.0,8,1470.0,2.0,12
470.0,6.0,128,4300.0,48.0,12
360.0,6.0,128,4300.0,48.0,12
200.0,3.0,64,4000.0,13.0,12
270.0,4.0,64,4000.0,48.0,12
590.0,6.0,128,4300.0,48.0,12
130.0,2.0,32,3000.0,13.0,12
150.0,3.0,32,3000.0,13.0,12
360.0,6.0,128,4000.0,48.0,12
140.0,2.0,32,3000.0,13.0,12
850.0,8.0,128,4000.0,64.0,12
140.0,3.0,64,4000.0,13.0,12
220.0,4.0,64,4000.0,48.0,12
240.0,4.0,64,4000.0,48.0,12
290.0,4.0,64,4000.0,48.0,12
340.0,6.0,128,4000.0,64.0,12
110.0,3.0,32,4000.0,13.0,12
130.0,4.0,64,4000.0,13.0,12
140.0,4.0,128,4000.0,13.0,12
160.0,4.0,64,5000.0,48.0,12
170.0,4.0,128,5000.0,48.0,12
180.0,6.0,128,5000.0,48.0,12
320.0,4.0,64,7040.0,8.0,12
510.0,12.0,256,4500.0,50.0,17
280.0,12.0,256,4310.0,50.0,17
200.0,4.0,64,5000.0,50.0,17
150.0,4.0,128,5000.0,48.0,17
210.0,4.0,64,5000.0,50.0,17
110.0,4.0,128,5000.0,50.0,17
290.0,8.0,128,5000.0,108.0,17
280.0,6.0,128,5000.0,108.0,17
420.0,8.0,128,5000.0,50.0,17
380.0,4.0,64,7700.0,13.0,17
850.0,8.0,128,4800.0,50.0,17
120.0,4.0,64,5000.0,50.0,17
150.0,4.0,64,5000.0,16.0,17
90.0,3.0,32,4000.0,16.0,17
170.0,4.0,128,4000.0,48.0,17
300.0,4.0,128,5000.0,64.0,17
100.0,4.0,64,5000.0,48.0,17
260.0,4.0,64,5000.0,48.0,17
130.0,4.0,64,5000.0,48.0,17
430.0,4.0,64,5000.0,48.0,17
420.0,4.0,128,5000.0,48.0,17
470.0,4.0,128,5000.0,48.0,17
350.0,4.0,64,5000.0,48.0,17
300.0,4.0,64,5000.0,64.0,17
490.0,8.0,256,2800.0,48.0,17
260.0,4.0,64,6000.0,64.0,17
90.0,4.0,64,5000.0,48.0,17
110.0,2.0,32,4000.0,48.0,17
60.0,3.0,32,5000.0,13.0,17
120.0,1.0,16,4000.0,8.0,17
230.0,3.0,32,3000.0,12.0,17
90.0,2.0,16,2800.0,8.0,17
150.0,2.0,16,2800.0,8.0,17
120.0,2.0,16,5000.0,13.0,17
110.0,2.0,16,5000.0,13.0,17
320.0,4.0,64,2730.0,12.0,17
150.0,3.0,32,3000.0,16.0,17
160.0,3.0,32,3000.0,13.0,17
200.0,3.0,32,3000.0,12.0,17
200.0,3.0,32,3000.0,12.0,17
190.0,3.0,32,3200.0,12.0,17
150.0,2.0,16,4000.0,13.0,17
280.0,6.0,64,3000.0,16.0,17
150.0,2.0,16,4000.0,13.0,17
270.0,1.0,32,3300.0,8.0,17
180.0,1.0,8,2000.0,8.0,17
250.0,1.0,8,2000.0,8.0,17
150.0,1.0,4,1785.0,5.0,17
230.0,1.0,4,2000.0,8.0,17
180.0,2.0,16,2000.0,10.0,17
220.0,2.0,16,3500.0,10.0,17
250.0,2.0,16,2130.0,10.0,17
250.0,2.0,16,2200.0,10.0,17
130.0,1.0,8,2070.0,5.0,17
140.0,1.0,8,2070.0,5.0,17
90.0,1.0,4,1980.0,5.0,17
100.0,1.0,4,1980.0,5.0,17
240.0,1.0,8,2000.0,8.0,17
160.0,1.0,8,2070.0,5.0,17
160.0,1.0,8,2070.0,8.0,17
220.0,1.0,16,1780.0,8.0,17
220.0,1.0,16,1780.0,8.0,17
210.0,1.0,16,7000.0,5.0,17
210.0,1.0,16,7000.0,5.0,17
210.0,1.0,16,3960.0,5.0,17
210.0,1.0,16,3960.0,5.0,17
120.0,4.0,1,1390.0,8.0,17
260.0,1.0,16,7000.0,5.0,17
290.0,1.0,16,3960.0,5.0,17
280.0,4.0,16,1735.0,13.0,17
220.0,4.0,16,1735.0,13.0,17
150.0,4.0,2,1540.0,15.0,17
110.0,4.0,2,1420.0,5.0,17
200.0,4.0,8,1420.0,5.0,17
110.0,4.0,8,1390.0,5.0,17
150.0,4.0,2,1500.0,5.0,17
150.0,4.0,1,1540.0,8.0,17
250.0,4.0,16,1930.0,8.0,17
210.0,4.0,16,1735.0,8.0,17
200.0,4.0,1,1420.0,5.0,17
130.0,4.0,1,1420.0,5.0,17
230.0,4.0,4,1140.0,5.0,17
230.0,4.0,1,1390.0,5.0,17
70.0,4.0,2,970.0,2.0,17
120.0,4.0,2,770.0,2.0,17
530.0,4.0,2,810.0,2.0,17
150.0,4.0,5,1540.0,8.0,17
230.0,4.0,8,1540.0,8.0,17
220.0,4.0,1,1540.0,15.0,17
180.0,4.0,8,1400.0,5.0,17
170.0,4.0,8,1400.0,5.0,17
110.0,4.0,2,1540.0,5.0,17
190.0,1.0,16,1930.0,5.0,17
170.0,1.0,16,1930.0,5.0,17
150.0,4.0,8,1420.0,5.0,17
140.0,4.0,2,1860.0,5.0,17
230.0,4.0,8,1880.0,8.0,17
230.0,4.0,16,1500.0,8.0,17
180.0,4.0,4,1880.0,8.0,17
270.0,1.0,16,1700.0,8.0,17
210.0,4.0,2,1400.0,5.0,17
200.0,4.0,16,1540.0,8.0,17
180.0,4.0,8,1540.0,8.0,17
170.0,4.0,2,1700.0,5.0,17
220.0,4.0,4,1600.0,5.0,17
160.0,4.0,4,1860.0,5.0,17
230.0,1.0,8,1785.0,8.0,17
180.0,4.0,1,1400.0,8.0,17
100.0,4.0,1,1390.0,5.0,17
260.0,1.0,8,3300.0,8.0,17
260.0,1.0,16,1785.0,8.0,17
130.0,4.0,1,1650.0,5.0,17
230.0,1.0,16,3300.0,8.0,17
210.0,1.0,1,1750.0,8.0,17
210.0,1.0,4,1780.0,8.0,17
210.0,1.0,4,1750.0,8.0,17
230.0,4.0,1,1700.0,8.0,17
150.0,4.0,2,1650.0,8.0,17
220.0,1.0,8,1780.0,8.0,17
220.0,1.0,8,1785.0,8.0,17
260.0,1.0,8,1780.0,8.0,17
160.0,4.0,1,1650.0,5.0,17
250.0,1.0,8,2000.0,8.0,17
250.0,1.0,8,2000.0,8.0,17
250.0,1.0,16,2530.0,8.0,17
250.0,1.0,16,2530.0,8.0,17
200.0,1.0,8,2070.0,8.0,17
320.0,2.0,16,2300.0,13.0,17
420.0,3.0,32,3220.0,13.0,17
290.0,3.0,32,3900.0,21.0,17
300.0,3.0,64,3900.0,21.0,17
240.0,1.0,8,2390.0,8.0,17
210.0,1.0,8,2390.0,8.0,17
130.0,1.0,8,2390.0,5.0,17
100.0,1.0,8,2390.0,5.0,17
170.0,1.0,8,2470.0,13.0,17
170.0,1.0,8,2470.0,13.0,17
240.0,2.0,16,3630.0,21.0,17
250.0,2.0,16,3630.0,21.0,17
260.0,3.0,16,3000.0,21.0,17
300.0,2.0,16,3630.0,21.0,17
330.0,3.0,32,3760.0,21.0,17
280.0,3.0,32,3760.0,21.0,17
280.0,2.0,16,2470.0,13.0,17
130.0,1.0,8,2800.0,8.0,17
130.0,2.0,16,3000.0,13.0,17
160.0,2.0,16,3000.0,16.0,17
220.0,4.0,32,2600.0,13.0,17
270.0,4.0,32,3500.0,21.0,17
100.0,1.0,8,2800.0,8.0,17
220.0,3.0,32,3510.0,16.0,17
130.0,2.0,16,3500.0,8.0,17
190.0,3.0,32,3050.0,16.0,17
150.0,2.0,16,2800.0,13.0,17
240.0,2.0,32,3000.0,12.0,17
100.0,1.0,8,2350.0,5.0,17
170.0,2.0,16,5000.0,12.0,17
80.0,2.0,16,2800.0,8.0,17
70.0,1.0,16,2800.0,8.0,17
40.0,2.0,16,2800.0,8.0,17
400.0,4.0,32,3000.0,12.0,17
250.0,4.0,64,3000.0,12.0,17
250.0,3.0,32,5000.0,16.0,17
300.0,3.0,32,3000.0,13.0,17
160.0,2.0,32,3000.0,13.0,17
200.0,3.0,32,5000.0,12.0,17
190.0,4.0,64,3000.0,12.0,17
120.0,4.0,64,3000.0,16.0,17
350.0,4.0,128,3500.0,48.0,17
500.0,4.0,128,3600.0,48.0,17
130.0,2.0,16,3000.0,13.0,17
160.0,4.0,128,3500.0,12.0,17
140.0,4.0,128,4000.0,48.0,17
200.0,2.0,32,3000.0,13.0,17
240.0,4.0,64,4000.0,13.0,17
270.0,4.0,64,4000.0,48.0,17
160.0,2.0,32,3000.0,13.0,17
90.0,2.0,32,4000.0,13.0,17
510.0,6.0,128,2510.0,16.0,17
540.0,4.0,128,4000.0,64.0,17
180.0,2.0,32,5000.0,16.0,17
70.0,4.0,128,4000.0,48.0,17
230.0,4.0,64,4000.0,16.0,17
240.0,2.0,32,3000.0,13.0,17
160.0,4.0,64,5000.0,16.0,17
250.0,4.0,128,4500.0,64.0,17
670.0,12.0,256,5000.0,108.0,17
320.0,4.0,128,4000.0,48.0,17
90.0,2.0,32,3550.0,13.0,17
60.0,3.0,32,5000.0,48.0,17
90.0,4.0,128,4000.0,48.0,17
250.0,6.0,128,5000.0,64.0,17
170.0,2.0,32,3000.0,13.0,17
140.0,4.0,64,5000.0,48.0,17
170.0,4.0,64,5000.0,64.0,17
140.0,2.0,32,5000.0,13.0,17
120.0,2.0,32,5000.0,13.0,17
120.0,4.0,64,6000.0,48.0,17
190.0,4.0,64,5000.0,48.0,17
210.0,8.0,128,5000.0,64.0,17
180.0,4.0,64,6000.0,64.0,17
160.0,4.0,64,5000.0,48.0,17
280.0,4.0,64,5000.0,48.0,17
250.0,4.0,64,5000.0,48.0,17
160.0,6.0,128,5000.0,108.0,17
330.0,6.0,128,4500.0,108.0,17
200.0,4.0,128,5000.0,64.0,17
250.0,6.0,128,5000.0,108.0,17
170.0,4.0,64,5000.0,48.0,17
90.0,2.0,32,4000.0,13.0,17
280.0,4.0,128,6000.0,108.0,17
130.0,3.0,32,5100.0,5.0,17
90.0,4.0,64,5000.0,48.0,17
550.0,6.0,128,5000.0,108.0,17
160.0,2.0,32,5000.0,48.0,17
70.0,4.0,64,5000.0,50.0,17
120.0,4.0,64,5000.0,50.0,17
240.0,8.0,128,5000.0,50.0,17
80.0,3.0,32,5000.0,16.0,17
170.0,4.0,64,5000.0,50.0,17
220.0,6.0,128,5000.0,50.0,17
670.0,8.0,128,3500.0,50.0,17
330.0,8.0,128,4400.0,50.0,17
550.0,8.0,128,4610.0,200.0,17
200.0,4.0,64,7700.0,8.0,17
110.0,4.0,64,5000.0,16.0,17
100.0,2.0,32,4020.0,16.0,17
90.0,2.0,32,4020.0,16.0,17
130.0,4.0,64,5000.0,50.0,17
540.0,8.0,128,4600.0,50.0,17
570.0,6.0,128,5000.0,50.0,17
100.0,3.0,32,3000.0,13.0,18
170.0,4.0,128,5000.0,50.0,18
130.0,3.0,32,5000.0,50.0,18
160.0,3.0,32,5250.0,8.0,18
60.0,4.0,4,1450.0,5.0,18
70.0,4.0,64,5000.0,48.0,18
240.0,4.0,64,8200.0,8.0,18
130.0,3.0,32,5050.0,13.0,18
240.0,4.0,64,4500.0,50.0,18
60.0,3.0,32,5000.0,13.0,18
100.0,2.0,64,3000.0,8.0,18
50.0,1.0,16,2500.0,5.0,18
170.0,1.0,16,3000.0,8.0,18
290.0,3.0,64,4000.0,13.0,18
470.0,6.0,64,4500.0,64.0,18
100.0,2.0,16,3000.0,8.0,18
60.0,2.0,16,3000.0,8.0,18
150.0,3.0,64,4000.0,13.0,18
130.0,2.0,16,3040.0,8.0,18
240.0,2.0,32,4500.0,13.0,18
100.0,3.0,32,4000.0,13.0,18
400.0,3.0,32,3000.0,16.0,18
170.0,2.0,16,3000.0,13.0,18
100.0,2.0,16,2630.0,8.0,18
300.0,4.0,64,3090.0,13.0,18
220.0,4.0,64,3000.0,16.0,18
110.0,1.0,8,4100.0,8.0,18
70.0,4.0,8,1430.0,5.0,18
200.0,4.0,8,2000.0,7.0,18
380.0,1.0,32,2000.0,8.0,18
260.0,1.0,16,2000.0,8.0,18
400.0,2.0,32,2000.0,41.0,18
160.0,4.0,8,2000.0,5.0,18
150.0,4.0,8,1300.0,8.0,18
100.0,4.0,8,1300.0,5.0,18
130.0,4.0,8,1300.0,5.0,18
140.0,4.0,16,1450.0,8.0,18
130.0,4.0,32,1320.0,5.0,18
130.0,4.0,16,1320.0,5.0,18
140.0,4.0,16,1200.0,12.0,18
140.0,4.0,32,1500.0,5.0,18
1070.0,4.0,4,1000.0,15.0,18
230.0,4.0,8,1200.0,5.0,18
200.0,4.0,8,1050.0,2.0,18
610.0,4.0,1,1000.0,15.0,18
720.0,4.0,1,1000.0,15.0,18
170.0,4.0,1,850.0,2.0,18
140.0,3.0,32,4000.0,48.0,18
230.0,4.0,4,900.0,2.0,18
150.0,4.0,1,830.0,2.0,18
170.0,4.0,1,850.0,2.0,18
220.0,4.0,16,950.0,5.0,18
840.0,4.0,4,1000.0,15.0,18
180.0,4.0,8,1200.0,8.0,18
160.0,4.0,32,1320.0,5.0,18
120.0,4.0,8,1200.0,5.0,18
130.0,4.0,4,1200.0,5.0,18
70.0,4.0,8,1320.0,5.0,18
150.0,4.0,8,1200.0,8.0,18
170.0,4.0,1,1050.0,8.0,18
150.0,4.0,16,1200.0,8.0,18
220.0,4.0,8,1200.0,8.0,18
140.0,4.0,8,1500.0,8.0,18
180.0,4.0,1,1200.0,8.0,18
230.0,4.0,8,1200.0,8.0,18
240.0,4.0,1,1200.0,8.0,18
180.0,4.0,8,1200.0,8.0,18
140.0,1.0,16,1450.0,8.0,18
110.0,4.0,2,1110.0,5.0,18
240.0,4.0,2,1200.0,5.0,18
140.0,4.0,2,1080.0,5.0,18
220.0,4.0,8,1300.0,8.0,18
160.0,4.0,16,1830.0,8.0,18
160.0,4.0,16,1830.0,8.0,18
90.0,4.0,8,1300.0,5.0,18
170.0,4.0,16,1450.0,8.0,18
280.0,4.0,16,1400.0,41.0,18
110.0,4.0,8,1300.0,5.0,18
170.0,1.0,8,1650.0,8.0,18
210.0,1.0,32,2000.0,8.0,18
250.0,1.0,8,1800.0,8.0,18
110.0,4.0,4,1300.0,5.0,18
320.0,1.0,16,1800.0,8.0,18
120.0,4.0,8,1300.0,5.0,18
140.0,4.0,4,1300.0,8.0,18
360.0,2.0,32,8120.0,7.0,18
210.0,1.0,8,3400.0,5.0,18
350.0,2.0,16,3400.0,20.0,18
120.0,1.0,8,1430.0,5.0,18
400.0,2.0,32,2420.0,20.0,18
100.0,4.0,4,1500.0,15.0,18
120.0,4.0,4,1500.0,15.0,18
100.0,4.0,4,2000.0,5.0,18
110.0,4.0,8,1830.0,5.0,18
140.0,4.0,8,1830.0,5.0,18
110.0,1.0,8,1830.0,5.0,18
370.0,2.0,32,2420.0,20.0,18
90.0,1.0,4,1800.0,5.0,18
100.0,4.0,4,1430.0,5.0,18
100.0,4.0,4,1430.0,5.0,18
330.0,1.0,16,2200.0,10.0,18
220.0,1.0,8,2200.0,7.0,18
170.0,1.0,8,2200.0,7.0,18
320.0,2.0,32,5300.0,8.0,18
100.0,1.0,8,1830.0,5.0,18
100.0,1.0,8,2150.0,5.0,18
220.0,3.0,32,3000.0,16.0,18
490.0,4.0,64,3800.0,12.0,18
1010.0,6.0,128,3260.0,12.0,18
140.0,4.0,4,1500.0,2.0,18
100.0,1.0,8,4000.0,8.0,18
200.0,2.0,16,2990.0,13.0,18
240.0,2.0,16,2970.0,16.0,18
190.0,3.0,32,3060.0,13.0,18
160.0,4.0,32,3060.0,16.0,18
240.0,3.0,32,3060.0,12.0,18
120.0,2.0,16,3500.0,13.0,18
390.0,4.0,64,3500.0,12.0,18
80.0,1.0,8,2500.0,8.0,18
140.0,2.0,16,4000.0,13.0,18
140.0,2.0,16,4000.0,13.0,18
130.0,2.0,16,3000.0,13.0,18
210.0,6.0,128,3320.0,12.0,18
290.0,6.0,64,3500.0,48.0,18
100.0,2.0,16,3000.0,13.0,18
140.0,4.0,4,1500.0,2.0,18
70.0,4.0,4,1500.0,2.0,18
300.0,4.0,4,2100.0,2.0,18
180.0,3.0,32,3500.0,16.0,18
240.0,4.0,64,3500.0,48.0,18
120.0,2.0,32,4000.0,13.0,18
140.0,2.0,16,3000.0,8.0,18
590.0,6.0,64,4500.0,64.0,18
110.0,4.0,4,1500.0,2.0,18
70.0,1.0,16,2500.0,5.0,18
90.0,4.0,64,4000.0,48.0,18
90.0,1.0,16,4000.0,8.0,18
80.0,1.0,16,3000.0,5.0,18
80.0,1.0,16,3000.0,5.0,18
110.0,3.0,32,5050.0,13.0,18
90.0,4.0,64,5050.0,48.0,18
150.0,6.0,64,4470.0,48.0,18
130.0,6.0,128,4470.0,64.0,18
90.0,1.0,16,3000.0,5.0,18
90.0,3.0,32,4950.0,8.0,18
50.0,1.0,16,2500.0,5.0,18
100.0,2.0,32,6000.0,13.0,18
180.0,4.0,64,5000.0,48.0,18
200.0,3.0,32,8200.0,8.0,18
100.0,4.0,64,4470.0,16.0,18
220.0,6.0,128,4470.0,48.0,18
100.0,3.0,32,5050.0,13.0,18
240.0,2.0,16,2400.0,5.0,18
70.0,2.0,32,3000.0,8.0,18
120.0,2.0,32,5050.0,13.0,18
50.0,3.0,32,3000.0,8.0,18
60.0,3.0,32,4000.0,13.0,18
90.0,2.0,64,5000.0,13.0,18
80.0,2.0,64,4000.0,8.0,18
90.0,2.0,32,4000.0,8.0,18
500.0,8.0,128,9510.0,13.0,19
310.0,12.0,256,5000.0,64.0,19
380.0,12.0,256,5000.0,50.0,19
230.0,8.0,128,8000.0,8.0,19
340.0,12.0,256,5500.0,50.0,19
260.0,12.0,256,5500.0,50.0,19
360.0,8.0,128,4500.0,50.0,19
340.0,12.0,256,4500.0,50.0,19
280.0,8.0,128,5000.0,64.0,19
500.0,12.0,256,4800.0,50.0,19
230.0,4.0,64,5000.0,48.0,19
250.0,3.0,16,3100.0,13.0,19
300.0,3.0,16,3300.0,13.0,19
270.0,3.0,16,2525.0,13.0,19
400.0,6.0,64,3000.0,16.0,19
440.0,6.0,64,3400.0,16.0,19
500.0,6.0,64,3300.0,16.0,19
840.0,6.0,64,3300.0,16.0,19
410.0,6.0,64,3300.0,16.0,19
430.0,6.0,128,3700.0,16.0,19
700.0,10.0,256,3700.0,16.0,19
400.0,6.0,128,3700.0,48.0,19
590.0,6.0,128,4000.0,48.0,19
800.0,6.0,128,4000.0,48.0,19
1030.0,8.0,256,4085.0,48.0,19
800.0,12.0,256,4085.0,48.0,19
650.0,8.0,128,4300.0,48.0,19
740.0,8.0,128,4300.0,48.0,19
640.0,12.0,256,4500.0,48.0,19
80.0,4.0,64,5000.0,13.0,19
250.0,6.0,128,4300.0,64.0,19
390.0,12.0,256,5000.0,50.0,19
430.0,8.0,256,5110.0,50.0,19
370.0,8.0,128,9510.0,13.0,19
410.0,12.0,256,6100.0,50.0,19
550.0,8.0,128,9510.0,13.0,19
280.0,8.0,128,9520.0,8.0,19
300.0,12.0,256,6415.0,50.0,19
450.0,12.0,256,6100.0,50.0,19
150.0,4.0,128,5100.0,32.0,20
150.0,4.0,128,5100.0,50.0,20
200.0,8.0,128,5100.0,50.0,20
250.0,8.0,256,6400.0,50.0,20
600.0,8.0,256,9510.0,13.0,20
280.0,8.0,128,9520.0,8.0,20
260.0,8.0,256,6000.0,50.0,20
320.0,8.0,256,4800.0,50.0,20
450.0,12.0,256,4700.0,50.0,20
520.0,12.0,256,5000.0,50.0,20
770.0,12.0,256,5000.0,50.0,20
320.0,8.0,256,4800.0,50.0,20
450.0,12.0,256,4700.0,50.0,20
520.0,12.0,256,5000.0,50.0,20
770.0,12.0,256,5000.0,50.0,20
240.0,6.0,128,8000.0,8.0,20
260.0,8.0,256,5000.0,64.0,20
250.0,8.0,256,5500.0,50.0,20
170.0,8.0,128,5500.0,50.0,20
350.0,12.0,256,5000.0,50.0,20
440.0,12.0,256,5000.0,50.0,20
200.0,4.0,64,5000.0,50.0,20
350.0,8.0,128,4500.0,64.0,20
330.0,8.0,256,4500.0,64.0,20
180.0,4.0,64,5000.0,13.0,20
210.0,6.0,128,5000.0,64.0,20
220.0,8.0,128,5000.0,50.0,20
130.0,3.0,64,5000.0,8.0,20
230.0,6.0,128,5000.0,50.0,20
260.0,8.0,128,4800.0,108.0,20
600.0,8.0,256,4500.0,64.0,20
470.0,16.0,256,4500.0,50.0,20
740.0,16.0,256,4700.0,50.0,20
180.0,6.0,128,5000.0,13.0,20
1100.0,12.0,256,4520.0,50.0,20
350.0,8.0,128,4310.0,64.0,20
150.0,8.0,128,4310.0,64.0,20
230.0,12.0,256,4500.0,50.0,20
360.0,8.0,128,4500.0,64.0,20
230.0,6.0,128,5000.0,48.0,20
220.0,4.0,128,5000.0,13.0,20
170.0,4.0,128,5000.0,50.0,20
550.0,2.0,32,4230.0,13.0,20
230.0,8.0,128,5000.0,48.0,20
310.0,8.0,128,4500.0,48.0,20
380.0,8.0,128,4500.0,64.0,20
400.0,8.0,256,4500.0,50.0,20
1070.0,8.0,256,4500.0,50.0,20
190.0,6.0,128,5000.0,64.0,20
150.0,4.0,64,5000.0,13.0,20
200.0,4.0,64,4015.0,16.0,20
270.0,8.0,128,4015.0,48.0,20
320.0,8.0,128,4300.0,48.0,20
130.0,3.0,32,5000.0,13.0,20
370.0,8.0,128,4015.0,48.0,20
260.0,8.0,128,4000.0,48.0,20
280.0,8.0,128,4000.0,48.0,20
110.0,4.0,64,5000.0,13.0,20
250.0,8.0,128,4000.0,48.0,20
240.0,8.0,128,4040.0,16.0,20
160.0,8.0,128,4300.0,64.0,20
410.0,8.0,128,4350.0,64.0,20
320.0,4.0,64,4000.0,48.0,20
250.0,4.0,64,4020.0,48.0,20
200.0,4.0,64,4230.0,13.0,20
100.0,2.0,32,4000.0,8.0,20
470.0,6.0,128,3765.0,48.0,20
1020.0,6.0,128,4065.0,48.0,20
880.0,8.0,256,4065.0,48.0,20
270.0,4.0,128,4020.0,16.0,20
260.0,6.0,128,4020.0,48.0,20
210.0,6.0,64,3765.0,16.0,20
330.0,4.0,128,4035.0,48.0,20
330.0,8.0,128,4000.0,48.0,20
340.0,8.0,128,4000.0,48.0,20
500.0,8.0,128,4000.0,48.0,20
150.0,4.0,128,5000.0,48.0,20
130.0,1.0,4,2000.0,5.0,20
220.0,2.0,16,2420.0,8.0,20
200.0,3.0,32,2000.0,13.0,20
250.0,2.0,16,2320.0,13.0,20
260.0,4.0,32,3070.0,13.0,20
140.0,1.0,16,2420.0,8.0,20
240.0,2.0,16,2400.0,8.0,20
200.0,2.0,16,3075.0,13.0,20
230.0,3.0,16,2500.0,13.0,20
350.0,4.0,64,2850.0,13.0,20
550.0,4.0,64,4120.0,16.0,20
290.0,3.0,32,3075.0,13.0,20
220.0,2.0,16,2630.0,8.0,20
450.0,4.0,64,3010.0,16.0,20
570.0,6.0,64,4000.0,16.0,20
80.0,4.0,4,1710.0,5.0,20
100.0,1.0,16,1500.0,8.0,20
100.0,1.0,4,1700.0,5.0,20
100.0,1.0,4,1710.0,8.0,20
100.0,1.0,4,3150.0,8.0,20
150.0,4.0,4,1520.0,15.0,20
290.0,4.0,4,1700.0,15.0,20
320.0,4.0,4,1100.0,15.0,20
280.0,1.0,16,2020.0,8.0,20
540.0,2.0,16,2500.0,13.0,20
250.0,1.0,16,2000.0,8.0,20
430.0,2.0,16,3610.0,13.0,20
300.0,1.0,16,2410.0,8.0,20
160.0,4.0,4,1900.0,5.0,20
370.0,2.0,16,2800.0,13.0,20
440.0,3.0,32,3000.0,13.0,20
330.0,2.0,16,2140.0,13.0,20
270.0,1.0,8,2410.0,8.0,20
140.0,1.0,4,1900.0,5.0,20
100.0,4.0,4,1700.0,15.0,20
200.0,1.0,4,1900.0,5.0,20
240.0,1.0,4,2000.0,8.0,20
130.0,1.0,4,1900.0,5.0,20
290.0,1.0,16,2410.0,13.0,20
550.0,2.0,32,3000.0,16.0,20
400.0,2.0,16,2000.0,13.0,20
340.0,2.0,16,2420.0,13.0,20
150.0,1.0,8,2000.0,8.0,20
270.0,1.0,8,2000.0,8.0,20
100.0,1.0,4,1700.0,15.0,20
160.0,1.0,8,2000.0,8.0,20
70.0,1.0,8,2000.0,8.0,20
360.0,3.0,16,2320.0,13.0,20
430.0,3.0,32,4100.0,13.0,20
150.0,3.0,32,3075.0,13.0,20
200.0,3.0,32,2900.0,13.0,20
480.0,4.0,64,4000.0,16.0,20
260.0,4.0,64,3200.0,13.0,20
150.0,3.0,32,2900.0,13.0,20
310.0,4.0,64,3200.0,13.0,20
400.0,4.0,64,3000.0,16.0,20
500.0,6.0,64,4000.0,16.0,20
280.0,4.0,64,3200.0,13.0,20
180.0,3.0,16,3000.0,13.0,20
450.0,4.0,64,3200.0,16.0,20
320.0,4.0,32,3200.0,16.0,20
580.0,6.0,64,4000.0,16.0,20
280.0,3.0,32,3200.0,13.0,20
200.0,2.0,16,3180.0,13.0,20
130.0,2.0,16,3000.0,13.0,20
150.0,3.0,32,3180.0,13.0,20
460.0,4.0,128,3450.0,16.0,20
510.0,6.0,128,3430.0,16.0,20
270.0,4.0,64,3400.0,16.0,20
330.0,4.0,128,3400.0,16.0,20
250.0,4.0,64,3410.0,13.0,20
1950.0,8.0,128,3730.0,16.0,20
1350.0,8.0,512,3400.0,16.0,20
230.0,3.0,32,4230.0,13.0,20
11000.0,2.0,16,4230.0,13.0,20
290.0,4.0,64,3500.0,16.0,20
