Brand,Price_Clean,RAM_GB,Storage_GB,Battery_mAh,Main_Camera_MP
Realme,120.0,4.0,64,5000.0,50.0
Realme,520.0,8.0,256,4500.0,50.0
Realme,150.0,3.0,32,5000.0,13.0
Realme,180.0,3.0,32,6400.0,8.0
Realme,180.0,4.0,128,5000.0,13.0
Realme,200.0,6.0,128,5000.0,50.0
Realme,330.0,6.0,128,5000.0,64.0
Realme,240.0,8.0,256,5000.0,48.0
Realme,270.0,4.0,128,5000.0,13.0
Realme,190.0,4.0,64,5000.0,50.0
Realme,560.0,4.0,64,5000.0,48.0
Realme,270.0,6.0,128,5000.0,48.0
Realme,250.0,4.0,64,8340.0,13.0
Realme,780.0,6.0,128,5000.0,64.0
Realme,90.0,3.0,32,5000.0,8.0
Realme,500.0,8.0,256,5000.0,50.0
Realme,120.0,4.0,64,5000.0,64.0
Realme,260.0,8.0,128,5000.0,64.0
Realme,100.0,4.0,64,5000.0,50.0
Realme,200.0,8.0,128,5000.0,64.0
Realme,270.0,8.0,128,5000.0,100.0
Realme,600.0,8.0,128,4600.0,50.0
Realme,220.0,6.0,128,8360.0,8.0
Realme,110.0,6.0,64,5000.0,108.0
Realme,280.0,8.0,128,5000.0,108.0
Realme,380.0,12.0,256,5240.0,50.0
Realme,470.0,24.0,24,4600.0,50.0
Realme,150.0,4.0,128,5000.0,50.0
Realme,430.0,12.0,256,5400.0,50.0
Realme,240.0,6.0,128,5000.0,13.0
Realme,160.0,6.0,128,5000.0,108.0
Realme,100.0,6.0,128,5000.0,50.0
Realme,220.0,8.0,128,5000.0,50.0
Realme,170.0,8.0,128,5000.0,50.0
Realme,80.0,4.0,64,5000.0,32.0
Realme,170.0,8.0,128,6000.0,50.0
Realme,240.0,8.0,256,7000.0,50.0
Realme,120.0,6.0,128,5600.0,50.0
Realme,380.0,12.0,256,6000.0,50.0
Samsung,400.0,4.0,64,7040.0,8.0
Samsung,100.0,4.0,64,5000.0,50.0
Samsung,180.0,4.0,64,5100.0,8.0
Samsung,480.0,6.0,128,5050.0,13.0
Samsung,1000.0,12.0,256,10090.0,13.0
Samsung,1200.0,12.0,256,11200.0,13.0
Samsung,520.0,6.0,128,4500.0,12.0
Samsung,400.0,4.0,64,7040.0,8.0
Samsung,150.0,4.0,64,6000.0,50.0
Samsung,180.0,3.0,32,5000.0,50.0
Samsung,150.0,4.0,64,6000.0,50.0
Samsung,180.0,4.0,64,5000.0,50.0
Samsung,130.0,4.0,64,6000.0,48.0
Samsung,270.0,6.0,128,7000.0,64.0
Samsung,100.0,3.0,32,5000.0,13.0
Samsung,130.0,4.0,64,6000.0,48.0
Samsung,520.0,6.0,128,4500.0,64.0
Samsung,220.0,6.0,128,5000.0,48.0
Samsung,260.0,8.0,128,4500.0,64.0
Samsung,690.0,12.0,128,5000.0,108.0
Samsung,310.0,6.0,64,6000.0,64.0
Samsung,160.0,2.0,32,4000.0,13.0
Samsung,190.0,4.0,64,6000.0,48.0
Samsung,290.0,4.0,64,3500.0,48.0
Samsung,110.0,3.0,32,5000.0,13.0
Samsung,380.0,4.0,64,7040.0,8.0
Samsung,240.0,3.0,32,5000.0,8.0
Samsung,180.0,6.0,128,4500.0,48.0
Samsung,500.0,8.0,128,4500.0,64.0
Samsung,110.0,3.0,32,4000.0,16.0
Samsung,260.0,4.0,64,3100.0,16.0
Samsung,270.0,4.0,64,4000.0,25.0
Samsung,290.0,6.0,64,3500.0,32.0
Samsung,90.0,6.0,64,4500.0,32.0
Samsung,380.0,8.0,128,3700.0,48.0
Samsung,240.0,2.0,16,3400.0,13.0
Samsung,400.0,3.0,32,5000.0,13.0
Samsung,260.0,3.0,32,5000.0,13.0
Samsung,200.0,4.0,64,3500.0,32.0
Samsung,380.0,8.0,256,4500.0,12.0
Samsung,120.0,1.0,8,2600.0,5.0
Samsung,130.0,2.0,16,3000.0,13.0
Samsung,200.0,3.0,16,3600.0,13.0
Samsung,200.0,3.0,16,3600.0,13.0
Samsung,170.0,4.0,32,3300.0,13.0
Samsung,500.0,4.0,64,3200.0,12.0
Samsung,210.0,2.0,16,3300.0,8.0
Samsung,550.0,4.0,64,4000.0,12.0
Samsung,500.0,6.0,64,3300.0,12.0
Samsung,230.0,4.0,32,3000.0,13.0
Samsung,200.0,2.0,16,5000.0,8.0
Samsung,390.0,3.0,16,4450.0,8.0
Samsung,120.0,1.0,8,2000.0,5.0
Samsung,250.0,4.0,32,3000.0,16.0
Samsung,300.0,4.0,32,3500.0,16.0
Samsung,120.0,5.0,16,2600.0,8.0
Samsung,320.0,4.0,32,3000.0,12.0
Samsung,350.0,4.0,32,3600.0,12.0
Samsung,330.0,4.0,32,3600.0,12.0
Samsung,190.0,4.0,32,3000.0,12.0
Samsung,130.0,5.0,8,4000.0,5.0
Samsung,220.0,2.0,16,7300.0,8.0
Samsung,190.0,2.0,16,3100.0,13.0
Samsung,230.0,2.0,16,3300.0,13.0
Samsung,300.0,4.0,32,5000.0,16.0
Samsung,220.0,4.0,32,2600.0,16.0
Samsung,250.0,4.0,32,3300.0,16.0
Samsung,130.0,2.0,16,2600.0,8.0
Samsung,360.0,4.0,32,4000.0,12.0
Samsung,200.0,5.0,8,2200.0,5.0
Samsung,200.0,1.0,8,2600.0,8.0
Samsung,120.0,5.0,8,2600.0,8.0
Samsung,280.0,3.0,32,2600.0,16.0
Samsung,410.0,3.0,32,2550.0,16.0
Samsung,450.0,3.0,32,2600.0,16.0
Samsung,220.0,5.0,8,2200.0,5.0
Samsung,210.0,5.0,16,4200.0,5.0
Samsung,220.0,2.0,16,4200.0,5.0
Samsung,250.0,5.0,16,6000.0,5.0
Samsung,340.0,2.0,16,6000.0,5.0
Samsung,130.0,1.0,8,3600.0,2.0
Samsung,350.0,3.0,32,3500.0,16.0
Samsung,200.0,5.0,8,5000.0,5.0
Samsung,280.0,5.0,16,6800.0,15.0
Samsung,160.0,5.0,8,2600.0,13.0
Samsung,100.0,,4,1300.0,15.0
Samsung,220.0,,4,1500.0,5.0
Samsung,250.0,1.0,4,1800.0,5.0
Samsung,220.0,5.0,16,2100.0,8.0
Samsung,90.0,,4,1800.0,15.0
Samsung,90.0,,4,1500.0,15.0
Samsung,100.0,,4,1500.0,5.0
Samsung,160.0,5.0,16,2100.0,5.0
Samsung,250.0,5.0,16,2100.0,8.0
Samsung,390.0,2.0,32,1860.0,12.0
Samsung,450.0,2.0,32,1860.0,12.0
Samsung,390.0,2.0,16,2800.0,16.0
Samsung,270.0,,4,315.0,9.0
Samsung,420.0,2.0,16,8220.0,8.0
Samsung,420.0,3.0,32,9500.0,8.0
Samsung,470.0,3.0,32,9500.0,8.0
Samsung,500.0,3.0,32,9500.0,8.0
Samsung,540.0,3.0,32,9500.0,8.0
Samsung,640.0,3.0,32,9500.0,8.0
Samsung,670.0,3.0,32,9500.0,8.0
Samsung,130.0,1.0,8,2100.0,5.0
Samsung,150.0,1.0,8,3600.0,2.0
Samsung,190.0,1.0,8,3600.0,2.0
Samsung,320.0,2.0,16,3100.0,8.0
Samsung,410.0,2.0,16,3100.0,8.0
Samsung,120.0,,4,1300.0,2.0
Samsung,260.0,1.0,8,2100.0,5.0
Samsung,440.0,2.0,16,2600.0,13.0
Samsung,460.0,2.0,16,2600.0,13.0
Samsung,320.0,2.0,16,2600.0,13.0
Samsung,330.0,2.0,16,2600.0,13.0
Samsung,70.0,,4,1200.0,2.0
Samsung,90.0,,4,1200.0,2.0
Samsung,170.0,1.0,8,2000.0,5.0
Samsung,170.0,,4,1500.0,15.0
Samsung,280.0,5.0,8,2600.0,8.0
Samsung,300.0,5.0,8,3200.0,8.0
Samsung,150.0,1.0,8,4000.0,15.0
Samsung,140.0,1.0,8,4000.0,15.0
Samsung,160.0,1.0,8,1800.0,5.0
Samsung,90.0,1.0,4,1500.0,5.0
Samsung,260.0,1.0,16,6800.0,15.0
Samsung,330.0,1.0,16,6800.0,15.0
Samsung,350.0,2.0,16,7000.0,5.0
Samsung,320.0,2.0,16,7000.0,5.0
Samsung,200.0,1.0,8,4000.0,15.0
Samsung,150.0,,4,1700.0,5.0
Samsung,150.0,1.0,4,2100.0,15.0
Samsung,100.0,,2,1750.0,15.0
Samsung,250.0,1.0,4,1650.0,3.0
Samsung,220.0,1.0,16,2300.0,8.0
Samsung,350.0,2.0,16,3100.0,8.0
Samsung,300.0,2.0,16,3100.0,8.0
Samsung,90.0,,3,1200.0,2.0
Samsung,150.0,1.0,8,1800.0,5.0
Samsung,150.0,1.0,4,2100.0,5.0
Samsung,320.0,1.0,16,2100.0,8.0
Samsung,140.0,1.0,3,1750.0,5.0
Samsung,240.0,1.0,16,1750.0,5.0
Samsung,150.0,,8,1500.0,5.0
Samsung,150.0,1.0,8,4000.0,15.0
Samsung,150.0,1.0,8,4000.0,15.0
Samsung,90.0,,4,1300.0,15.0
Samsung,130.0,,4,1500.0,5.0
Samsung,150.0,,4,1500.0,5.0
Samsung,220.0,,16,1500.0,5.0
Samsung,170.0,,4,1650.0,5.0
Samsung,200.0,1.0,16,1850.0,8.0
Samsung,160.0,1.0,16,1850.0,8.0
Samsung,150.0,,4,1500.0,5.0
Samsung,130.0,1.0,16,1800.0,8.0
Samsung,160.0,1.0,16,1850.0,8.0
Samsung,170.0,1.0,16,1650.0,8.0
Samsung,270.0,1.0,16,2500.0,8.0
Samsung,280.0,1.0,16,5100.0,15.0
Samsung,280.0,1.0,16,5100.0,15.0
Samsung,180.0,1.0,16,1850.0,8.0
Samsung,150.0,,8,1500.0,5.0
Samsung,260.0,1.0,16,4000.0,15.0
Samsung,150.0,,16,1500.0,5.0
Samsung,350.0,1.0,16,6000.0,15.0
Samsung,290.0,1.0,16,6000.0,15.0
Samsung,310.0,1.0,16,7000.0,15.0
Samsung,290.0,1.0,16,6800.0,15.0
Samsung,370.0,1.0,16,7000.0,15.0
Samsung,150.0,,16,4000.0,15.0
Samsung,180.0,,16,1500.0,5.0
Samsung,270.0,,16,1500.0,5.0
Samsung,80.0,,4,1500.0,15.0
Samsung,150.0,,16,1500.0,5.0
Samsung,90.0,,8,1500.0,5.0
Samsung,200.0,,2,1500.0,5.0
Samsung,120.0,,8,1100.0,5.0
Samsung,200.0,,8,1200.0,8.0
Samsung,100.0,,1,750.0,2.0
Samsung,150.0,,1,800.0,3.0
Samsung,120.0,,1,800.0,2.0
Samsung,160.0,,8,1440.0,5.0
Samsung,690.0,,1,960.0,5.0
Samsung,150.0,,8,1500.0,8.0
Samsung,140.0,,8,1500.0,5.0
Samsung,150.0,,2,1500.0,5.0
Samsung,100.0,,1,880.0,3.0
Samsung,130.0,,1,1500.0,15.0
Samsung,130.0,,16,1500.0,5.0
Samsung,200.0,,4,1080.0,12.0
Samsung,280.0,,8,1500.0,5.0
Samsung,260.0,,16,1800.0,8.0
Samsung,120.0,,8,1500.0,5.0
Samsung,100.0,,1,1500.0,5.0
Samsung,220.0,,16,1500.0,5.0
Samsung,170.0,,16,1500.0,5.0
Samsung,150.0,,16,1500.0,5.0
Samsung,120.0,,2,1500.0,5.0
Samsung,220.0,,8,1500.0,5.0
Samsung,100.0,,2,1500.0,5.0
Samsung,180.0,,8,1500.0,5.0
Samsung,200.0,,16,1500.0,5.0
Samsung,240.0,,2,4000.0,5.0
Samsung,150.0,,2,4000.0,15.0
Samsung,150.0,,16,4000.0,15.0
Samsung,270.0,,16,4000.0,15.0
Samsung,80.0,,7,1500.0,5.0
Samsung,120.0,,2,1500.0,5.0
Samsung,280.0,,16,1650.0,5.0
Samsung,140.0,,16,1500.0,5.0
Samsung,170.0,,16,1500.0,5.0
Samsung,130.0,,2,1600.0,8.0
Samsung,130.0,,16,1750.0,8.0
Samsung,120.0,,1,1650.0,5.0
Samsung,150.0,,4,1650.0,5.0
Samsung,290.0,,32,6860.0,8.0
Samsung,180.0,,16,2500.0,15.0
Samsung,170.0,1.0,16,1650.0,8.0
Samsung,230.0,,8,1650.0,5.0
Samsung,200.0,,1,1500.0,15.0
Samsung,90.0,,1,1500.0,15.0
Samsung,200.0,1.0,8,1650.0,5.0
Sony,240.0,4.0,32,3580.0,23.0
Sony,230.0,3.0,32,3300.0,13.0
Sony,280.0,3.0,64,2870.0,13.0
Sony,560.0,4.0,64,3000.0,12.0
Sony,500.0,6.0,64,3330.0,12.0
Sony,500.0,6.0,128,3140.0,12.0
Sony,200.0,3.0,64,3580.0,13.0
Sony,700.0,4.0,64,3600.0,12.0
Sony,700.0,8.0,256,4000.0,12.0
Sony,650.0,8.0,128,4000.0,12.0
Sony,2000.0,12.0,512,4000.0,12.0
Sony,370.0,6.0,64,4500.0,12.0
Sony,930.0,12.0,512,4500.0,12.0
Sony,190.0,3.0,32,3430.0,23.0
Sony,220.0,3.0,32,3430.0,23.0
Sony,100.0,2.0,16,2300.0,13.0
Sony,200.0,2.0,16,2300.0,13.0
Sony,150.0,3.0,32,2620.0,23.0
Sony,170.0,3.0,32,2700.0,23.0
Sony,250.0,3.0,16,2700.0,5.0
Sony,120.0,5.0,16,2300.0,13.0
Sony,230.0,3.0,32,2900.0,23.0
Sony,220.0,3.0,32,2700.0,23.0
Sony,140.0,3.0,32,2300.0,23.0
Sony,250.0,4.0,32,2700.0,23.0
Sony,320.0,4.0,64,3230.0,19.0
Sony,220.0,4.0,32,2900.0,19.0
Sony,110.0,2.0,16,2620.0,13.0
Sony,300.0,4.0,32,2700.0,19.0
Sony,230.0,2.0,8,2300.0,1.0
Sony,130.0,1.0,4,1750.0,5.0
Sony,220.0,1.0,4,2390.0,8.0
Sony,280.0,2.0,16,3050.0,8.0
Sony,330.0,2.0,16,3000.0,7.0
Sony,320.0,2.0,16,2300.0,7.0
Sony,260.0,2.0,32,3000.0,7.0
Sony,230.0,1.0,8,3000.0,13.0
Sony,280.0,1.0,8,3000.0,13.0
Sony,140.0,,4,1700.0,15.0
Sony,120.0,,4,1750.0,15.0
Sony,260.0,3.0,16,3200.0,7.0
Sony,380.0,3.0,16,6000.0,1.0
Sony,350.0,3.0,16,6000.0,1.0
Sony,180.0,1.0,8,2300.0,8.0
Sony,170.0,1.0,8,2300.0,8.0
Sony,180.0,1.0,4,3080.0,5.0
Sony,210.0,1.0,4,3080.0,5.0
Sony,210.0,1.0,16,1900.0,12.0
Sony,250.0,1.0,2,1900.0,12.0
Sony,230.0,1.0,32,1750.0,12.0
Sony,210.0,1.0,16,1305.0,8.0
Sony,140.0,,8,1320.0,5.0
Sony,120.0,,8,1320.0,5.0
Sony,150.0,,1,1500.0,5.0
Sony,280.0,1.0,11,1900.0,12.0
Sony,290.0,1.0,11,1910.0,12.0
Sony,290.0,1.0,16,1700.0,13.0
Sony,220.0,1.0,4,1500.0,8.0
Sony,230.0,1.0,16,1910.0,12.0
Sony,160.0,,8,1305.0,5.0
Sony,150.0,,4,1500.0,5.0
Sony,80.0,,9,1500.0,15.0
Sony,90.0,,9,1500.0,15.0
Sony,240.0,1.0,32,1750.0,12.0
Sony,230.0,1.0,16,1850.0,13.0
Sony,330.0,1.0,16,1750.0,13.0
Sony,140.0,,4,1750.0,5.0
Sony,230.0,1.0,8,1750.0,13.0
Sony,190.0,1.0,16,6000.0,8.0
Sony,260.0,1.0,16,6000.0,8.0
Sony,350.0,1.0,16,1850.0,13.0
Sony,80.0,,4,1530.0,15.0
Sony,100.0,,4,1530.0,15.0
Sony,260.0,2.0,16,2370.0,13.0
Sony,270.0,2.0,16,2330.0,1.0
Sony,350.0,2.0,16,6000.0,1.0
Sony,300.0,2.0,16,6000.0,1.0
Sony,180.0,1.0,8,2370.0,8.0
Sony,130.0,1.0,8,1750.0,8.0
Sony,200.0,1.0,8,2500.0,8.0
Sony,250.0,3.0,16,3000.0,7.0
Sony,190.0,1.0,8,2500.0,8.0
Sony,250.0,1.0,8,2500.0,8.0
Sony,300.0,2.0,16,2600.0,7.0
Sony,200.0,1.0,8,2300.0,8.0
Sony,180.0,3.0,16,3100.0,7.0
Sony,370.0,3.0,32,3200.0,7.0
Sony,400.0,3.0,16,3100.0,7.0
Sony,380.0,3.0,16,4500.0,1.0
Sony,170.0,1.0,4,2330.0,5.0
Sony,190.0,1.0,4,2330.0,5.0
Sony,120.0,1.0,8,2300.0,5.0
Sony,120.0,1.0,8,2300.0,5.0
Sony,150.0,1.0,8,2300.0,5.0
Sony,130.0,1.0,8,2300.0,5.0
Sony,500.0,3.0,32,6000.0,1.0
Sony,400.0,3.0,32,6000.0,1.0
Sony,190.0,2.0,8,2400.0,13.0
Sony,200.0,2.0,8,2400.0,13.0
Sony,220.0,2.0,16,2600.0,13.0
Sony,250.0,2.0,16,2600.0,13.0
Sony,290.0,3.0,32,2930.0,7.0
Sony,320.0,3.0,32,2930.0,7.0
Sony,200.0,2.0,16,2930.0,13.0
Sony,200.0,2.0,16,2930.0,13.0
Sony,110.0,3.0,16,2600.0,2.0
Sony,110.0,3.0,16,2600.0,2.0
Sony,200.0,2.0,32,2700.0,23.0
Sony,150.0,3.0,32,2900.0,23.0
Sony,170.0,3.0,32,2900.0,23.0
Sony,150.0,3.0,32,3430.0,23.0
Sony,260.0,4.0,64,2700.0,19.0
Sony,14000.0,2.0,16,2620.0,13.0
Sony,140.0,3.0,32,3300.0,13.0
Sony,200.0,3.0,32,3300.0,23.0
Sony,260.0,4.0,32,3580.0,23.0
Sony,430.0,4.0,64,2870.0,19.0
Sony,360.0,4.0,64,3180.0,19.0
Sony,460.0,6.0,64,3540.0,19.0
Sony,510.0,4.0,64,3300.0,19.0
vivo,150.0,8.0,128,6500.0,50.0
vivo,380.0,12.0,256,5500.0,50.0
vivo,400.0,8.0,256,5500.0,50.0
vivo,70.0,4.0,64,5000.0,13.0
vivo,90.0,4.0,64,5000.0,13.0
vivo,150.0,4.0,128,5000.0,13.0
vivo,230.0,8.0,256,6000.0,50.0
vivo,230.0,8.0,128,6500.0,50.0
vivo,350.0,8.0,128,5500.0,50.0
vivo,280.0,12.0,256,6400.0,50.0
vivo,380.0,12.0,256,5160.0,50.0
vivo,480.0,8.0,256,4800.0,64.0
vivo,160.0,4.0,128,5000.0,13.0
vivo,220.0,8.0,128,5000.0,50.0
vivo,200.0,8.0,256,5000.0,64.0
vivo,450.0,8.0,256,5000.0,50.0
vivo,380.0,8.0,128,11500.0,13.0
vivo,900.0,12.0,256,5500.0,50.0
vivo,1330.0,12.0,256,4800.0,50.0
vivo,210.0,8.0,128,5000.0,50.0
vivo,180.0,8.0,128,5000.0,50.0
vivo,220.0,6.0,128,4500.0,64.0
vivo,340.0,8.0,128,10000.0,13.0
vivo,330.0,12.0,256,5000.0,50.0
vivo,430.0,16.0,256,5000.0,50.0
vivo,280.0,8.0,128,4600.0,64.0
vivo,240.0,6.0,128,5000.0,50.0
vivo,400.0,12.0,512,4600.0,50.0
vivo,330.0,8.0,256,4600.0,50.0
vivo,410.0,8.0,256,4600.0,50.0
vivo,360.0,8.0,128,5000.0,64.0
vivo,200.0,4.0,128,5000.0,50.0
vivo,220.0,8.0,256,5000.0,50.0
vivo,100.0,2.0,32,5000.0,8.0
vivo,250.0,6.0,128,5000.0,13.0
vivo,100.0,4.0,64,5000.0,50.0
vivo,350.0,8.0,128,4500.0,64.0
vivo,260.0,8.0,256,5000.0,50.0
vivo,250.0,4.0,128,5000.0,50.0
vivo,250.0,6.0,128,5000.0,50.0
vivo,180.0,6.0,128,6000.0,50.0
vivo,250.0,8.0,128,4500.0,64.0
vivo,300.0,8.0,128,4500.0,64.0
vivo,270.0,8.0,256,5000.0,64.0
vivo,180.0,4.0,64,5000.0,50.0
vivo,200.0,8.0,128,5000.0,13.0
vivo,150.0,3.0,64,5000.0,13.0
vivo,200.0,4.0,128,5000.0,50.0
vivo,230.0,6.0,128,5000.0,50.0
vivo,460.0,8.0,128,4300.0,108.0
vivo,560.0,8.0,128,4700.0,50.0
vivo,250.0,4.0,128,5000.0,50.0
vivo,260.0,8.0,128,5000.0,50.0
vivo,270.0,4.0,128,5000.0,48.0
vivo,180.0,4.0,128,5000.0,50.0
vivo,630.0,8.0,256,4700.0,50.0
vivo,400.0,8.0,128,4500.0,48.0
vivo,510.0,8.0,128,4350.0,48.0
vivo,180.0,4.0,128,5000.0,13.0
vivo,150.0,2.0,32,5000.0,8.0
vivo,270.0,8.0,128,5000.0,48.0
vivo,120.0,3.0,32,5000.0,13.0
vivo,240.0,4.0,128,5000.0,48.0
vivo,290.0,8.0,128,4500.0,48.0
vivo,460.0,8.0,128,4200.0,48.0
vivo,190.0,6.0,128,4500.0,48.0
vivo,230.0,8.0,128,5000.0,64.0
vivo,310.0,8.0,128,4000.0,64.0
vivo,650.0,8.0,128,4200.0,50.0
vivo,260.0,6.0,128,5000.0,64.0
vivo,240.0,8.0,128,5000.0,48.0
vivo,240.0,8.0,128,4000.0,64.0
vivo,370.0,8.0,128,4050.0,64.0
vivo,500.0,8.0,128,4050.0,108.0
vivo,120.0,3.0,32,5000.0,13.0
vivo,500.0,8.0,128,4350.0,50.0
vivo,130.0,3.0,64,5000.0,13.0
vivo,180.0,4.0,128,4500.0,48.0
vivo,410.0,8.0,128,4000.0,64.0
vivo,250.0,8.0,128,4100.0,48.0
vivo,290.0,8.0,128,4000.0,64.0
vivo,410.0,8.0,128,4350.0,48.0
vivo,280.0,6.0,128,4100.0,48.0
vivo,200.0,4.0,128,5000.0,13.0
vivo,270.0,8.0,128,4100.0,48.0
vivo,270.0,3.0,32,5000.0,13.0
vivo,190.0,8.0,128,5000.0,13.0
vivo,150.0,3.0,32,5000.0,13.0
vivo,110.0,4.0,64,5000.0,13.0
vivo,760.0,8.0,256,4315.0,48.0
vivo,360.0,8.0,128,4100.0,64.0
vivo,80.0,2.0,32,4030.0,13.0
vivo,500.0,8.0,128,4500.0,48.0
vivo,220.0,6.0,64,4500.0,48.0
vivo,640.0,8.0,128,4500.0,64.0
vivo,730.0,8.0,256,4500.0,64.0
vivo,200.0,8.0,128,4100.0,48.0
vivo,190.0,4.0,128,5000.0,13.0
vivo,140.0,4.0,64,5000.0,13.0
vivo,120.0,3.0,32,5000.0,13.0
vivo,130.0,4.0,64,5000.0,16.0
vivo,70.0,2.0,32,5000.0,13.0
vivo,260.0,6.0,64,4500.0,12.0
vivo,210.0,4.0,128,5000.0,16.0
vivo,190.0,6.0,128,5000.0,16.0
vivo,130.0,3.0,64,5000.0,13.0
vivo,130.0,4.0,64,5000.0,16.0
vivo,350.0,8.0,128,4100.0,48.0
vivo,260.0,4.0,32,3260.0,16.0
vivo,140.0,3.0,16,3360.0,13.0
vivo,8000.0,2.0,16,2500.0,8.0
vivo,430.0,6.0,64,3425.0,12.0
vivo,180.0,3.0,32,3260.0,13.0
vivo,250.0,4.0,32,3260.0,13.0
vivo,180.0,4.0,64,3260.0,13.0
vivo,600.0,6.0,128,4000.0,12.0
vivo,700.0,8.0,128,4000.0,12.0
vivo,300.0,6.0,64,3260.0,13.0
vivo,180.0,4.0,128,3260.0,13.0
vivo,200.0,4.0,64,3260.0,13.0
vivo,290.0,6.0,64,3400.0,12.0
vivo,500.0,8.0,128,3400.0,12.0
vivo,250.0,4.0,128,3315.0,16.0
vivo,280.0,6.0,64,3315.0,16.0
vivo,110.0,1.0,16,2000.0,13.0
vivo,70.0,,4,1700.0,5.0
vivo,470.0,2.0,16,2300.0,13.0
vivo,430.0,2.0,16,2300.0,13.0
vivo,300.0,2.0,16,2450.0,13.0
vivo,440.0,3.0,32,4150.0,13.0
vivo,100.0,2.0,16,2300.0,13.0
vivo,130.0,1.0,8,2100.0,8.0
vivo,130.0,2.0,16,2350.0,8.0
vivo,520.0,4.0,128,3600.0,16.0
vivo,610.0,6.0,128,3600.0,16.0
vivo,350.0,4.0,64,2400.0,13.0
vivo,410.0,4.0,64,3000.0,16.0
vivo,260.0,3.0,16,2550.0,13.0
vivo,300.0,4.0,32,3000.0,13.0
vivo,640.0,4.0,64,3000.0,13.0
vivo,680.0,4.0,64,4000.0,16.0
vivo,250.0,4.0,32,3000.0,13.0
vivo,460.0,4.0,64,3050.0,16.0
vivo,580.0,6.0,64,4000.0,16.0
vivo,700.0,6.0,128,4080.0,12.0
vivo,270.0,4.0,32,3000.0,13.0
vivo,450.0,4.0,64,3160.0,16.0
vivo,160.0,3.0,32,3000.0,13.0
vivo,200.0,2.0,16,2730.0,13.0
vivo,9500.0,2.0,16,2650.0,8.0
vivo,120.0,1.0,16,1900.0,5.0
vivo,280.0,4.0,64,3000.0,13.0
vivo,350.0,4.0,64,3320.0,16.0
vivo,390.0,4.0,64,4015.0,16.0
vivo,9000.0,2.0,16,2500.0,8.0
vivo,200.0,3.0,32,3000.0,13.0
vivo,170.0,3.0,16,3000.0,13.0
vivo,360.0,4.0,32,3225.0,16.0
vivo,390.0,4.0,64,3250.0,12.0
vivo,450.0,4.0,64,3900.0,12.0
vivo,550.0,4.0,128,3900.0,12.0
vivo,250.0,4.0,32,3000.0,16.0
vivo,450.0,6.0,64,3200.0,12.0
vivo,550.0,6.0,128,3200.0,12.0
vivo,390.0,4.0,64,3260.0,16.0
vivo,120.0,2.0,16,3360.0,8.0
vivo,350.0,6.0,128,3315.0,16.0
vivo,250.0,4.0,64,3315.0,16.0
vivo,130.0,2.0,16,3260.0,13.0
vivo,200.0,2.0,16,4030.0,13.0
vivo,120.0,3.0,64,4030.0,13.0
vivo,100.0,2.0,16,4030.0,13.0
vivo,200.0,4.0,64,4030.0,13.0
vivo,130.0,2.0,16,4030.0,13.0
vivo,250.0,3.0,32,4030.0,13.0
vivo,170.0,4.0,32,3260.0,16.0
vivo,230.0,4.0,128,4030.0,13.0
vivo,960.0,10.0,128,3500.0,12.0
vivo,210.0,4.0,64,3260.0,16.0
vivo,360.0,6.0,128,3700.0,48.0
vivo,400.0,6.0,128,4000.0,12.0
vivo,310.0,6.0,64,4000.0,24.0
vivo,380.0,8.0,128,4000.0,48.0
vivo,260.0,4.0,128,3940.0,12.0
vivo,530.0,8.0,256,4000.0,48.0
vivo,160.0,3.0,32,5000.0,13.0
vivo,70.0,4.0,64,5000.0,13.0
vivo,230.0,4.0,64,5000.0,13.0
vivo,160.0,4.0,64,3260.0,13.0
vivo,310.0,6.0,128,3700.0,48.0
vivo,200.0,4.0,64,5000.0,16.0
vivo,250.0,6.0,64,4500.0,12.0
vivo,190.0,4.0,64,5000.0,16.0
vivo,230.0,6.0,64,4500.0,16.0
vivo,210.0,6.0,64,4500.0,48.0
vivo,280.0,6.0,128,4500.0,16.0
vivo,90.0,2.0,16,4030.0,8.0
vivo,410.0,8.0,128,4500.0,48.0
vivo,150.0,8.0,128,4500.0,48.0
vivo,330.0,8.0,128,4500.0,48.0
vivo,230.0,8.0,128,5000.0,16.0
vivo,260.0,8.0,128,4500.0,48.0
vivo,330.0,8.0,128,4500.0,12.0
vivo,270.0,8.0,128,4500.0,48.0
vivo,420.0,8.0,128,4350.0,64.0
vivo,600.0,8.0,128,4350.0,64.0
vivo,480.0,6.0,128,4400.0,48.0
vivo,300.0,6.0,128,5000.0,48.0
vivo,270.0,8.0,128,4500.0,48.0
vivo,630.0,8.0,256,4500.0,64.0
vivo,310.0,8.0,128,4500.0,48.0
vivo,70.0,8.0,128,5000.0,13.0
vivo,350.0,6.0,128,4500.0,48.0
vivo,190.0,3.0,64,5000.0,13.0
vivo,300.0,8.0,128,4500.0,48.0
vivo,280.0,6.0,128,4500.0,48.0
vivo,280.0,6.0,128,4500.0,48.0
vivo,400.0,8.0,128,4200.0,48.0
vivo,440.0,8.0,128,4200.0,48.0
vivo,440.0,8.0,128,4315.0,48.0
vivo,630.0,8.0,128,4350.0,50.0
vivo,160.0,4.0,64,5000.0,16.0
vivo,320.0,8.0,128,4500.0,48.0
vivo,220.0,6.0,64,5000.0,48.0
vivo,250.0,6.0,128,4500.0,48.0
vivo,150.0,6.0,64,4500.0,48.0
